,Year,District,Crop,Season,Rainfall_mm,Avg_Temp_C,Area_Ha,y,y_pred1
8212,2009,mayurbhanj,rice,winter,21,21,279000,1.44,1.712959
8213,2010,mayurbhanj,rice,winter,17,21,237000,1.01,1.4501535
8214,2011,mayurbhanj,rice,winter,15,20,266000,1.91,1.6252997
8215,2012,mayurbhanj,rice,winter,16,20,260000,1.77,1.5225288
8216,2013,mayurbhanj,rice,winter,17,19,273000,1.42,1.8408734
8217,2014,mayurbhanj,rice,winter,18,18,276000,2.26,1.9643013
8218,2015,mayurbhanj,rice,winter,20,20,278000,0.99,1.495615
8219,2016,mayurbhanj,rice,winter,21,20,286450,2.4,1.8627094
8220,2017,mayurbhanj,rice,winter,23,20,301390,2.04,1.8379563
8221,2018,mayurbhanj,rice,winter,22,19,308310,2.09,1.8247494
8222,2019,mayurbhanj,rice,winter,21,23,297110,2.23,2.3717756
8223,2020,mayurbhanj,rice,winter,18,22,311690,2.76,2.5694249
8224,2021,mayurbhanj,rice,winter,19,21,298545,2.65,2.547796
8225,2022,mayurbhanj,rice,winter,20,21,300180,2.77,2.734227
8227,2004,nabarangpur,groundnut,autumn,278,28,311,1.03,0.73162955
8228,2005,nabarangpur,groundnut,autumn,279,26,546,0.52,0.70343846
8229,2006,nabarangpur,groundnut,autumn,280,26,226,0.73,0.6479916
8230,2007,nabarangpur,groundnut,autumn,282,25,535,1.13,0.7034737
8231,2008,nabarangpur,groundnut,autumn,281,25,240,0.64,0.6089955
8232,2009,nabarangpur,groundnut,autumn,285,26,350,0.69,0.60511553
8233,2010,nabarangpur,groundnut,autumn,286,25,274,0.61,0.58103037
8234,2011,nabarangpur,groundnut,autumn,298,28,390,0.28,0.6152471
8235,2012,nabarangpur,groundnut,autumn,295,27,409,0.55,0.75548416
8236,2013,nabarangpur,groundnut,autumn,275,26,181,0.64,0.7751914
8237,2014,nabarangpur,groundnut,autumn,285,25,684,0.8,0.7787146
8238,2015,nabarangpur,groundnut,autumn,280,24,290,0.44,0.59719056
8239,2016,nabarangpur,groundnut,autumn,285,26,405,0.54,0.840277
8240,2017,nabarangpur,groundnut,autumn,284,25,18,0.62,0.80362666
8241,2018,nabarangpur,groundnut,autumn,286,26,142,0.4,0.8293345
8242,2019,nabarangpur,groundnut,autumn,290,24,207,0.87,0.92695224
8243,2020,nabarangpur,groundnut,autumn,289,25,201,0.86,1.0751035
8244,2021,nabarangpur,groundnut,autumn,300,26,514,0.85,1.0574605
8245,2022,nabarangpur,groundnut,autumn,259,25,355,0.9,1.1664122
8247,2004,nabarangpur,groundnut,summer,33,27,375,0.26,1.0357331
8248,2005,nabarangpur,groundnut,summer,32,29,48,1.37,0.9904824
8250,2007,nabarangpur,groundnut,summer,29,30,56,0.69,0.94639474
8251,2008,nabarangpur,groundnut,summer,28,28,124,0.68,0.916533
8252,2009,nabarangpur,groundnut,summer,33,29,8,0.46,0.8694676
8253,2010,nabarangpur,groundnut,summer,35,30,10,0.43,0.85825044
8254,2011,nabarangpur,groundnut,summer,36,31,8,1.24,0.89308554
8255,2012,nabarangpur,groundnut,summer,40,30,1,0.5,0.60986406
8256,2013,nabarangpur,groundnut,summer,35,30,32,0.58,0.98926616
8257,2014,nabarangpur,groundnut,summer,38,31,19,0.99,0.99700785
8258,2015,nabarangpur,groundnut,summer,34,30,35,0.61,0.94424975
8259,2016,nabarangpur,groundnut,summer,33,28,66,0.7,1.1281384
8260,2017,nabarangpur,groundnut,summer,32,29,12,1.02,1.0083382
8262,2019,nabarangpur,groundnut,summer,29,31,37,1.19,1.0674691
8263,2020,nabarangpur,groundnut,summer,28,32,6,1.03,0.9830577
8264,2021,nabarangpur,groundnut,summer,30,31,83,0.91,1.5029285
8265,2022,nabarangpur,groundnut,summer,32,30,38,0.92,0.99308604
8447,2004,nabarangpur,moong(green-gram),summer,33,27,645,0.37,0.28688732
8448,2005,nabarangpur,moong(green-gram),summer,32,29,608,0.32,0.31009904
8449,2006,nabarangpur,moong(green-gram),summer,31,28,154,0.31,0.2777445
8450,2007,nabarangpur,moong(green-gram),summer,29,30,223,0.32,0.29172117
8451,2008,nabarangpur,moong(green-gram),summer,28,28,1065,0.42,0.25873238
8452,2009,nabarangpur,moong(green-gram),summer,33,29,490,0.46,0.28313416
8453,2010,nabarangpur,moong(green-gram),summer,35,30,420,0.17,0.2801264
8454,2011,nabarangpur,moong(green-gram),summer,36,31,169,0.18,0.2944939
8455,2012,nabarangpur,moong(green-gram),summer,40,30,128,0.36,0.44857016
8456,2013,nabarangpur,moong(green-gram),summer,35,30,730,0.36,0.46838656
8457,2014,nabarangpur,moong(green-gram),summer,38,31,335,0.43,0.464199
8458,2015,nabarangpur,moong(green-gram),summer,34,30,210,0.5,0.4465987
8459,2016,nabarangpur,moong(green-gram),summer,33,28,522,0.58,0.4635008
8460,2017,nabarangpur,moong(green-gram),summer,32,29,69,0.36,0.46942267
8461,2018,nabarangpur,moong(green-gram),summer,31,30,113,0.63,0.53268945
8462,2019,nabarangpur,moong(green-gram),summer,29,31,241,0.75,0.53268945
8463,2020,nabarangpur,moong(green-gram),summer,28,32,90,0.74,0.52570915
8464,2021,nabarangpur,moong(green-gram),summer,30,31,421,0.76,0.5295262
8465,2022,nabarangpur,moong(green-gram),summer,32,30,190,0.7,0.5095272
8467,2004,nabarangpur,rice,autumn,278,28,52000,0.75,0.8693412
8468,2005,nabarangpur,rice,autumn,279,26,45000,0.6,0.94181246
8469,2006,nabarangpur,rice,autumn,280,26,42000,0.93,0.9440709
8470,2007,nabarangpur,rice,autumn,282,25,39000,0.92,0.9922955
8471,2008,nabarangpur,rice,autumn,281,25,35000,0.97,0.9777541
8472,2009,nabarangpur,rice,autumn,285,26,42000,0.64,0.94806767
8473,2010,nabarangpur,rice,autumn,286,25,35000,1.26,1.0166923
8474,2011,nabarangpur,rice,autumn,298,28,26000,0.5,0.9162755
8475,2012,nabarangpur,rice,autumn,295,27,29000,1.52,1.2861865
8476,2013,nabarangpur,rice,autumn,275,26,20000,1.7,1.3501347
8477,2014,nabarangpur,rice,autumn,285,25,25000,1.56,1.3902874
8478,2015,nabarangpur,rice,autumn,280,24,21000,0.81,1.058722
8479,2016,nabarangpur,rice,autumn,285,26,39080,1.98,1.5036644
8480,2017,nabarangpur,rice,autumn,284,25,35660,2.07,1.4947586
8481,2018,nabarangpur,rice,autumn,286,26,11800,1.13,1.3381705
8482,2019,nabarangpur,rice,autumn,290,24,16410,2.77,1.6245406
8483,2020,nabarangpur,rice,autumn,289,25,18390,2.58,1.8260679
8484,2021,nabarangpur,rice,autumn,300,26,15680,2.26,1.7774779
8485,2022,nabarangpur,rice,autumn,259,25,21820,2.68,2.347011
8487,2004,nabarangpur,rice,summer,33,27,2000,2.5,1.7699854
8488,2005,nabarangpur,rice,summer,32,29,1000,2,1.8400252
8489,2006,nabarangpur,rice,summer,31,28,1000,2,1.8241552
8490,2007,nabarangpur,rice,summer,29,30,2000,1.5,1.8381845
8491,2008,nabarangpur,rice,summer,28,28,2000,1.5,1.7904668
8492,2009,nabarangpur,rice,summer,33,29,1000,1,1.8023398
8493,2010,nabarangpur,rice,summer,35,30,3000,1.67,1.8126796
8495,2012,nabarangpur,rice,summer,40,30,327000,0.01,0.05130596
8496,2013,nabarangpur,rice,summer,35,30,1000,3,2.3961558
8498,2015,nabarangpur,rice,summer,34,30,1000,2,2.2867186
8499,2016,nabarangpur,rice,summer,33,28,1440,2.58,2.6178114
8500,2017,nabarangpur,rice,summer,32,29,1120,2.23,2.5903342
8501,2018,nabarangpur,rice,summer,31,30,590,1.83,2.592699
8502,2019,nabarangpur,rice,summer,29,31,2730,2.68,2.975512
8503,2020,nabarangpur,rice,summer,28,32,520,2.27,2.7455137
8504,2021,nabarangpur,rice,summer,30,31,1117,2.71,2.765072
8505,2022,nabarangpur,rice,summer,32,30,430,2.42,2.6916611
8507,2004,nabarangpur,rice,winter,10,22,122000,1.55,1.468185
8508,2005,nabarangpur,rice,winter,11,20,123000,1.42,1.5266927
8509,2006,nabarangpur,rice,winter,12,20,122000,1.43,1.5282391
8510,2007,nabarangpur,rice,winter,12,23,110000,1.71,1.6093922
8511,2008,nabarangpur,rice,winter,12,21,122000,1.28,1.5684918
8512,2009,nabarangpur,rice,winter,8,21,118000,1.58,1.6225408
8513,2010,nabarangpur,rice,winter,9,23,109000,2.16,1.7601503
8514,2011,nabarangpur,rice,winter,10,19,114000,0.74,1.7524444
8515,2012,nabarangpur,rice,winter,8,18,114000,2.48,2.2320745
8516,2013,nabarangpur,rice,winter,9,20,126000,3.05,2.3967264
8517,2014,nabarangpur,rice,winter,14,20,122000,2.48,2.0489125
8518,2015,nabarangpur,rice,winter,15,21,116000,1.33,1.8152351
8519,2016,nabarangpur,rice,winter,8,22,106910,2.91,2.3533435
8520,2017,nabarangpur,rice,winter,9,23,88090,2.63,2.353437
8521,2018,nabarangpur,rice,winter,12,20,116590,1.22,2.0903738
8522,2019,nabarangpur,rice,winter,10,18,105290,3.25,2.9448037
8523,2020,nabarangpur,rice,winter,10,19,116810,2.99,2.7896388
8524,2021,nabarangpur,rice,winter,10.5,20,118215,2.86,2.8094473
8525,2022,nabarangpur,rice,winter,12,20.5,111520,3.37,2.9062724
8527,2004,nayagarh,groundnut,autumn,230,31,180,0.53,1.1092482
8528,2005,nayagarh,groundnut,autumn,228,29,343,0.68,1.0625769
8529,2006,nayagarh,groundnut,autumn,226,29,251,0.65,1.0287817
8530,2007,nayagarh,groundnut,autumn,220,29,219,0.81,1.0461715
8531,2008,nayagarh,groundnut,autumn,240,28,226,0.82,1.0715638
8532,2009,nayagarh,groundnut,autumn,245,29,86,1.02,1.1219338
8533,2010,nayagarh,groundnut,autumn,246,29,77,1.02,1.1313314
8534,2011,nayagarh,groundnut,autumn,251,31,96,1.09,1.1697503
8535,2012,nayagarh,groundnut,autumn,200,28,71,1.4,1.2137244
8536,2013,nayagarh,groundnut,autumn,210,29,1,0.6,0.7488221
8537,2014,nayagarh,groundnut,autumn,212,29,21,0.68,1.1905338
8539,2016,nayagarh,groundnut,autumn,228,30,6,0.68,1.2062284
8542,2019,nayagarh,groundnut,autumn,237,28,47,0.74,1.7529166
8543,2020,nayagarh,groundnut,autumn,216,28,43,1.2,1.4944597
8544,2021,nayagarh,groundnut,autumn,211,29,35,1.34,1.4618303
8545,2022,nayagarh,groundnut,autumn,220,30,147,1.19,1.6700928
8547,2004,nayagarh,groundnut,summer,39,31,68,1.28,1.4013811
8548,2005,nayagarh,groundnut,summer,38,29,65,2,1.3987428
8549,2006,nayagarh,groundnut,summer,38,25,59,1.03,1.3702867
8550,2007,nayagarh,groundnut,summer,39,26,48,1.09,1.344718
8551,2008,nayagarh,groundnut,summer,40,28,42,1.14,1.359357
8552,2009,nayagarh,groundnut,summer,42,30,71,1.43,1.4491537
8553,2010,nayagarh,groundnut,summer,42,32,5,1.2,1.9870447
8554,2011,nayagarh,groundnut,summer,43,31,7,1.53,1.4362273
8555,2012,nayagarh,groundnut,summer,45,29,2,1.35,1.2533193
8556,2013,nayagarh,groundnut,summer,46,30,1,0.5,0.8771517
8557,2014,nayagarh,groundnut,summer,35,33,1,1.7,1.0039984
8558,2015,nayagarh,groundnut,summer,36,31,2,1.25,1.3462017
8563,2020,nayagarh,groundnut,summer,40,32,128,1.45,2.0654502
8564,2021,nayagarh,groundnut,summer,43,33,21,1.51,1.6082156
8565,2022,nayagarh,groundnut,summer,44,30,61,1.41,1.7225431
8567,2004,nayagarh,groundnut,winter,20,25,109,0.88,1.2442895
8568,2005,nayagarh,groundnut,winter,19,22,118,0.76,1.2059242
8569,2006,nayagarh,groundnut,winter,18,22,109,1.04,1.2059242
8570,2007,nayagarh,groundnut,winter,22,23,252,1.31,1.2463363
8571,2008,nayagarh,groundnut,winter,18,24,325,1.37,1.2669444
8572,2009,nayagarh,groundnut,winter,19,25,51,1.26,1.339199
8573,2010,nayagarh,groundnut,winter,20,25,174,1.24,1.3145101
8574,2011,nayagarh,groundnut,winter,22,22,149,1.25,1.2920421
8575,2012,nayagarh,groundnut,winter,21,21,106,1.53,1.3730608
8576,2013,nayagarh,groundnut,winter,23,19,41,1.09,1.3371627
8579,2016,nayagarh,groundnut,winter,21,21,13,1.95,1.4085197
8580,2017,nayagarh,groundnut,winter,19,19,97,2.38,1.5659026
8581,2018,nayagarh,groundnut,winter,17,20,6,0.88,1.3634791
8583,2020,nayagarh,groundnut,winter,19,22,2,2.05,1.6421735
8584,2021,nayagarh,groundnut,winter,20,23,26,1.57,1.6260376
8585,2022,nayagarh,groundnut,winter,21,22,13,1.78,1.7779592
8607,2004,nayagarh,groundnut,autumn,230,31,439,0.93,1.1004105
8608,2005,nayagarh,groundnut,autumn,228,29,574,1.09,1.0823135
8609,2006,nayagarh,groundnut,autumn,226,29,521,0.87,1.0727804
8610,2007,nayagarh,groundnut,autumn,220,29,536,1.12,1.0901703
8611,2008,nayagarh,groundnut,autumn,240,28,496,1.11,1.0904839
8612,2009,nayagarh,groundnut,autumn,245,29,446,1,1.1244376
8613,2010,nayagarh,groundnut,autumn,246,29,629,1.56,1.1715564
8614,2011,nayagarh,groundnut,autumn,251,31,600,1.64,1.2105993
8615,2012,nayagarh,groundnut,autumn,200,28,374,1.31,1.2375803
8616,2013,nayagarh,groundnut,autumn,210,29,299,1.57,1.1993383
8617,2014,nayagarh,groundnut,autumn,212,29,298,1.76,1.273253
8618,2015,nayagarh,groundnut,autumn,230,31,317,1.79,1.4608411
8619,2016,nayagarh,groundnut,autumn,228,30,303,1.95,1.4860839
8620,2017,nayagarh,groundnut,autumn,229,28,199,1.92,1.4461383
8621,2018,nayagarh,groundnut,autumn,230,30,130,2.14,1.6449738
8622,2019,nayagarh,groundnut,autumn,237,28,71,3.22,1.9468186
8623,2020,nayagarh,groundnut,autumn,216,28,115,2.45,1.7892362
8624,2021,nayagarh,groundnut,autumn,211,29,308,3.19,1.7758126
8625,2022,nayagarh,groundnut,autumn,220,30,289,2.52,1.8204006
8627,2004,nayagarh,groundnut,summer,39,31,10,1.73,1.4375119
8628,2005,nayagarh,groundnut,summer,38,29,3,1.47,1.4806896
8629,2006,nayagarh,groundnut,summer,38,25,47,1.58,1.3702867
8630,2007,nayagarh,groundnut,summer,39,26,11,1.56,1.3481824
8631,2008,nayagarh,groundnut,summer,40,28,17,1.65,1.387439
8632,2009,nayagarh,groundnut,summer,42,30,5,3.52,2.0603755
8633,2010,nayagarh,groundnut,summer,42,32,22,1.67,1.4742571
8634,2011,nayagarh,groundnut,summer,43,31,1,1.5,1.4087467
8635,2012,nayagarh,groundnut,summer,45,29,3,0.67,1.2533193
8636,2013,nayagarh,groundnut,summer,46,30,3,1.07,1.2390679
8637,2014,nayagarh,groundnut,summer,35,33,1,0.9,1.0039984
8638,2015,nayagarh,groundnut,summer,36,31,1,1.3,1.0725083
8641,2018,nayagarh,groundnut,summer,40,29,25,2.01,1.4867548
8642,2019,nayagarh,groundnut,summer,42,31,1,2.5,1.2867707
8643,2020,nayagarh,groundnut,summer,40,32,67,2.58,2.0803356
8644,2021,nayagarh,groundnut,summer,43,33,63,2.59,2.0603
8645,2022,nayagarh,groundnut,summer,44,30,96,3.37,1.8922879
8767,2004,nayagarh,moong(green-gram),winter,20,25,19254,0.21,0.21116453
8768,2005,nayagarh,moong(green-gram),winter,19,22,30460,0.19,0.21658401
8769,2006,nayagarh,moong(green-gram),winter,18,22,23585,0.22,0.21211904
8770,2007,nayagarh,moong(green-gram),winter,22,23,22342,0.22,0.22429156
8771,2008,nayagarh,moong(green-gram),winter,18,24,18564,0.23,0.22070533
8772,2009,nayagarh,moong(green-gram),winter,19,25,32102,0.23,0.25474665
8773,2010,nayagarh,moong(green-gram),winter,20,25,11320,0.23,0.24774101
8774,2011,nayagarh,moong(green-gram),winter,22,22,5295,0.18,0.20872976
8775,2012,nayagarh,moong(green-gram),winter,21,21,26575,0.31,0.31613964
8776,2013,nayagarh,moong(green-gram),winter,23,19,31814,0.29,0.2991122
8777,2014,nayagarh,moong(green-gram),winter,25,20,33033,0.38,0.30018705
8778,2015,nayagarh,moong(green-gram),winter,20,20,17485,0.2,0.23288463
8779,2016,nayagarh,moong(green-gram),winter,21,21,24018,0.32,0.35280752
8780,2017,nayagarh,moong(green-gram),winter,19,19,19891,0.41,0.30806544
8781,2018,nayagarh,moong(green-gram),winter,17,20,15182,0.3,0.3006372
8782,2019,nayagarh,moong(green-gram),winter,18,21,11608,0.35,0.33124653
8783,2020,nayagarh,moong(green-gram),winter,19,22,12680,0.37,0.33916572
8784,2021,nayagarh,moong(green-gram),winter,20,23,526,0.24,0.29689905
8785,2022,nayagarh,moong(green-gram),winter,21,22,20968,0.34,0.3884403
8787,2004,nayagarh,moong(green-gram),winter,20,25,275,0.12,0.17976262
8788,2005,nayagarh,moong(green-gram),winter,19,22,492,0.12,0.1844275
8789,2006,nayagarh,moong(green-gram),winter,18,22,569,0.11,0.19462298
8790,2007,nayagarh,moong(green-gram),winter,22,23,411,0.11,0.19038412
8791,2008,nayagarh,moong(green-gram),winter,18,24,457,0.11,0.19364777
8792,2009,nayagarh,moong(green-gram),winter,19,25,388,0.16,0.20880717
8793,2010,nayagarh,moong(green-gram),winter,20,25,410,0.11,0.2013583
8794,2011,nayagarh,moong(green-gram),winter,22,22,161,0.11,0.19166133
8795,2012,nayagarh,moong(green-gram),winter,21,21,293,0.16,0.27850622
8796,2013,nayagarh,moong(green-gram),winter,23,19,224,0.13,0.2472265
8797,2014,nayagarh,moong(green-gram),winter,25,20,262,0.17,0.24830139
8798,2015,nayagarh,moong(green-gram),winter,20,20,202,0.11,0.20497131
8799,2016,nayagarh,moong(green-gram),winter,21,21,363,0.15,0.2994654
8800,2017,nayagarh,moong(green-gram),winter,19,19,599,0.15,0.28777102
8801,2018,nayagarh,moong(green-gram),winter,17,20,205,0.1,0.26360354
8802,2019,nayagarh,moong(green-gram),winter,18,21,76,0.21,0.309701
8803,2020,nayagarh,moong(green-gram),winter,19,22,170,0.17,0.3015648
8804,2021,nayagarh,moong(green-gram),winter,20,23,231,0.16,0.2985926
8805,2022,nayagarh,moong(green-gram),winter,21,22,331,0.2,0.32680863
8807,2004,nayagarh,rice,autumn,230,31,2000,1,1.0723271
8808,2005,nayagarh,rice,autumn,228,29,2000,1,1.1698972
8809,2006,nayagarh,rice,autumn,226,29,2000,1,1.1646976
8810,2007,nayagarh,rice,autumn,220,29,2000,1,1.1952649
8811,2008,nayagarh,rice,autumn,240,28,1000,2,1.1713889
8812,2009,nayagarh,rice,autumn,245,29,1000,2,1.1838286
8813,2010,nayagarh,rice,autumn,246,29,2000,1.5,1.1838286
8814,2011,nayagarh,rice,autumn,251,31,1000,1,1.1649232
8815,2012,nayagarh,rice,autumn,200,28,1000,1,1.5014867
8816,2013,nayagarh,rice,autumn,210,29,1000,1,1.3612313
8817,2014,nayagarh,rice,autumn,212,29,1000,1,1.513124
8818,2015,nayagarh,rice,autumn,230,31,1000,0,1.4396281
8819,2016,nayagarh,rice,autumn,228,30,70,1.14,1.6205503
8823,2020,nayagarh,rice,autumn,216,28,10,1,1.399734
8824,2021,nayagarh,rice,autumn,211,29,15,1.49,1.5070322
8827,2004,nayagarh,rice,winter,20,25,93000,1.27,1.555011
8828,2005,nayagarh,rice,winter,19,22,98000,1.59,1.4798917
8829,2006,nayagarh,rice,winter,18,22,100000,1.49,1.4798917
8830,2007,nayagarh,rice,winter,22,23,94000,1.83,1.7006022
8831,2008,nayagarh,rice,winter,18,24,93000,1.39,1.6224535
8832,2009,nayagarh,rice,winter,19,25,101000,1.51,1.5465398
8833,2010,nayagarh,rice,winter,20,25,92000,1.66,1.6634876
8834,2011,nayagarh,rice,winter,22,22,85000,0.64,1.7548815
8835,2012,nayagarh,rice,winter,21,21,95000,2.19,1.8672713
8836,2013,nayagarh,rice,winter,23,19,101000,0.84,1.7507284
8837,2014,nayagarh,rice,winter,25,20,90000,2.11,2.2439482
8838,2015,nayagarh,rice,winter,20,20,90000,0.86,2.0350592
8839,2016,nayagarh,rice,winter,21,21,91610,2.29,2.2393215
8840,2017,nayagarh,rice,winter,19,19,90620,1.38,1.9488938
8841,2018,nayagarh,rice,winter,17,20,87470,2.4,2.1050456
8842,2019,nayagarh,rice,winter,18,21,86320,2.6,2.5781138
8843,2020,nayagarh,rice,winter,19,22,90620,2.36,2.5634885
8844,2021,nayagarh,rice,winter,20,23,88430,2.04,2.5687065
8845,2022,nayagarh,rice,winter,21,22,91940,2.75,2.7730923
8847,2004,nuapada,groundnut,autumn,196,31,407,0.73,0.837039
8848,2005,nuapada,groundnut,autumn,200,28,487,0.67,0.74445856
8849,2006,nuapada,groundnut,autumn,198,28,570,0.78,0.7578641
8850,2007,nuapada,groundnut,autumn,195,28,794,0.91,0.7932707
8851,2008,nuapada,groundnut,autumn,200,27,614,0.79,0.78655124
8852,2009,nuapada,groundnut,autumn,185,31,825,0.67,0.865346
8853,2010,nuapada,groundnut,autumn,188,28,1660,1.08,0.837302
8854,2011,nuapada,groundnut,autumn,175,28,1729,0.62,0.83911175
8855,2012,nuapada,groundnut,autumn,180,27,1426,0.91,0.97876054
8856,2013,nuapada,groundnut,autumn,182,28,1205,0.89,1.0187589
8857,2014,nuapada,groundnut,autumn,183,28,1118,0.9,1.0180843
8858,2015,nuapada,groundnut,autumn,250,27,534,0.62,0.74922067
8859,2016,nuapada,groundnut,autumn,215,30,2461,1.03,1.0941132
8860,2017,nuapada,groundnut,autumn,179,30,1019,0.89,1.1387442
8861,2018,nuapada,groundnut,autumn,80,31,409,1.03,1.1945484
8862,2019,nuapada,groundnut,autumn,175,28,753,0.91,1.422813
8863,2020,nuapada,groundnut,autumn,165,29,738,1.58,1.5659959
8864,2021,nuapada,groundnut,autumn,195,28,2974,1.4,1.5064874
8865,2022,nuapada,groundnut,autumn,197,27,2385,1.39,1.4767915
8867,2004,nuapada,groundnut,summer,20,24,328,1.01,0.9566089
8868,2005,nuapada,groundnut,summer,22,28,358,1.09,1.0482575
8869,2006,nuapada,groundnut,summer,21,30,149,0.9,1.0744466
8870,2007,nuapada,groundnut,summer,19,32,356,1.37,1.1414732
8871,2008,nuapada,groundnut,summer,18,32,143,1.27,1.1151567
8872,2009,nuapada,groundnut,summer,23,33,114,1.06,1.1373391
8873,2010,nuapada,groundnut,summer,25,34,290,1.28,1.1720968
8874,2011,nuapada,groundnut,summer,26,34,63,1.43,1.1882753
8875,2012,nuapada,groundnut,summer,28,35,162,1.76,1.2475394
8876,2013,nuapada,groundnut,summer,28,31,211,1.88,1.4324116
8877,2014,nuapada,groundnut,summer,27,31,239,1.79,1.4653081
8878,2015,nuapada,groundnut,summer,25,30,152,1.89,1.4416465
8879,2016,nuapada,groundnut,summer,26,30,41,2.42,1.2983876
8880,2017,nuapada,groundnut,summer,26,32,26,1.79,1.2805136
8881,2018,nuapada,groundnut,summer,23,31,61,2.17,1.5329447
8882,2019,nuapada,groundnut,summer,20,30,129,2.2,1.9766483
8883,2020,nuapada,groundnut,summer,21,29,378,2.44,2.0295002
8884,2021,nuapada,groundnut,summer,19,28,588,2.18,1.8859868
8885,2022,nuapada,groundnut,summer,20,31,492,2.03,2.0523663
9087,2004,nuapada,moong(green-gram),autumn,196,31,156,0.11,0.14031191
9088,2005,nuapada,moong(green-gram),autumn,200,28,366,0.08,0.07445754
9089,2006,nuapada,moong(green-gram),autumn,198,28,356,0.08,0.076715976
9090,2007,nuapada,moong(green-gram),autumn,195,28,335,0.11,0.095291175
9091,2008,nuapada,moong(green-gram),autumn,200,27,466,0.11,0.071224116
9092,2009,nuapada,moong(green-gram),autumn,185,31,763,0.11,0.16210178
9093,2010,nuapada,moong(green-gram),autumn,188,28,746,0.18,0.11049454
9094,2011,nuapada,moong(green-gram),autumn,175,28,788,0.1,0.10463951
9095,2012,nuapada,moong(green-gram),autumn,180,27,868,0.14,0.20507966
9096,2013,nuapada,moong(green-gram),autumn,182,28,792,0.14,0.23612201
9097,2014,nuapada,moong(green-gram),autumn,183,28,681,0.13,0.23544767
9098,2015,nuapada,moong(green-gram),autumn,250,27,446,0.16,0.08912064
9099,2016,nuapada,moong(green-gram),autumn,215,30,3040,0.42,0.32588744
9100,2017,nuapada,moong(green-gram),autumn,179,30,2610,0.23,0.31451157
9101,2018,nuapada,moong(green-gram),autumn,80,31,1178,0.15,0.33443084
9102,2019,nuapada,moong(green-gram),autumn,175,28,1917,0.18,0.23014499
